"","Variety","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","L024","L025","L034","L035","L036","L037","L075","L087","L019","L029","L093","L030","L176","L023","L027","L184","L012","L155"
"N1260",-0.863132489262018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0523723549705705,NA,NA,NA,NA,NA,NA,NA,1.35049642677178,NA,NA,4.14843392648119,NA,-6.79856809101128,-1.849450917238,-2.73389876926602,NA,NA,NA,NA,1.78752215408834,NA,-0.342686950584231,4.01334897434822,NA
"N1261",35.0890022796643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12909803050968,NA,NA,NA,NA,NA,NA,NA,9.35676661149468,NA,NA,2.13182976243937,NA,-5.41455417243649,2.57722128578322,1.6927734337552,NA,NA,NA,NA,-3.09276039531484,NA,4.62092494969225,5.39736289292299,NA
"N1262",-10.7507303732138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.652322875461566,NA,NA,NA,NA,NA,NA,NA,1.34603925613924,NA,NA,1.63825816865746,NA,NA,-3.46472717963632,-5.42305442617484,NA,NA,NA,NA,-1.43857320007574,NA,-3.03184260749304,5.08277119822616,NA
"N1263",3.68976123111646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223883919742414,NA,NA,NA,NA,NA,NA,NA,1.23267396096114,NA,NA,NA,NA,NA,NA,-4.46254032684243,NA,NA,NA,NA,NA,NA,0.971329776285794,4.07450640762264,NA
"N1273",-14.5394610273364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.88221197032761,NA,NA,NA,NA,NA,NA,NA,14.5972169100254,NA,NA,-2.82957418687969,NA,NA,NA,-6.31128880001032,NA,NA,NA,NA,-6.98028495012339,NA,-1.41435839413734,-4.21751843260826,NA
"N1251",-10.443386134273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.633674125958753,NA,NA,NA,NA,NA,NA,-3.9184835898018,NA,NA,12.1049912433177,NA,1.96780500320533,-4.41645590600324,-6.30911949991958,NA,NA,NA,NA,-6.0907908022148,NA,0.672336501797599,1.59571872523629,-0.74586651508415
"N1281",-5.01380562882916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.81112906076458,0.506905999515879,NA,NA,NA,NA,NA,-5.40833882830452,NA,NA,14.6918660038095,NA,15.3863536354767,-10.7463008414998,-11.2245704751909,NA,NA,NA,NA,-3.58333621002162,NA,0.391247439051485,-4.07743528303493,2.10289697551319
"N1282",-0.573137320126334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49070433892973,-2.52548063521163,NA,NA,NA,NA,NA,-3.64937678873646,NA,NA,7.86161725421322,NA,2.18530082111535,7.04589568232608,-11.7578320673012,NA,NA,NA,NA,1.86808431855307,NA,10.9273492031968,-2.71097344803144,-12.052142868661
"N1283",-11.5629164788171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.701603952879107,NA,NA,NA,NA,NA,NA,-1.77788698149152,NA,NA,7.84537901693144,NA,0.033093106382013,-1.75692344623109,-7.45511661753454,NA,NA,NA,NA,-1.52849355374908,NA,4.54271928164747,0.449721607621313,-6.04335044439414
"N1284",-9.10136915739415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.552244460914188,NA,NA,NA,NA,NA,NA,1.98927358147001,NA,NA,6.07722383096627,NA,1.89748888064998,-1.44933522634876,-6.10965669472845,NA,NA,NA,NA,-1.22090533386675,NA,2.25562824422041,-2.70226251557552,-5.21682637304993
"N1285",-4.86203765938808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.295014224752359,NA,NA,NA,NA,NA,NA,-1.29613065151714,NA,NA,5.55947747244248,NA,0.168892202048465,-3.69686775641214,-6.97336028756015,NA,NA,NA,NA,0.510070330610944,NA,6.23532593169958,-1.14426546825181,-1.75606453703265
"N1286",-4.86203765938822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.295014224752303,NA,NA,NA,NA,NA,NA,1.99046307440813,NA,NA,6.9433064096742,NA,5.53122933382126,-0.237295413332928,-7.83825337332991,NA,NA,NA,NA,-2.94950201246822,NA,-0.510840137304826,-2.00915855402158,-3.31287209141825
"N1287",0.197809612425579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0120025087311438,NA,NA,NA,NA,NA,NA,1.86354381776837,NA,NA,6.12447268441859,NA,2.11771635125625,-3.47782977874395,-1.0460279438113,NA,NA,NA,NA,-2.38450680049215,NA,2.99479156628857,-1.61714195919946,-4.47766305098178
"N1288",18.8873355713768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14602828105763,NA,NA,NA,NA,NA,NA,0.886715669890176,NA,NA,10.8559389026211,NA,-1.1078338196234,-3.41678622369838,-2.71477056030532,NA,NA,NA,NA,-4.57218526844806,NA,2.70987788702622,4.32517457908074,2.32954657306823
"N1289",-8.09851654496259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49139429752106,NA,NA,NA,NA,NA,NA,4.21595716832943,NA,NA,5.36327092620839,NA,-2.10305775003315,-4.41201015410812,-6.65063098233238,NA,NA,NA,NA,-5.74038781601174,NA,1.88763257377045,0.908250008515572,2.54517296273621
"N1290",0.197809612425405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0120025087311833,NA,NA,NA,NA,NA,NA,7.0529023323872,NA,NA,3.87575066141716,NA,4.88537422571965,-3.47782977874391,-11.9436808245107,NA,NA,NA,NA,-7.74684393226485,NA,0.400112308979222,2.88030208680354,4.17126780671626
"N1291",22.2605670859193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35070610337996,NA,NA,NA,NA,NA,NA,6.39507812010838,NA,NA,7.88834911229527,NA,6.64925065359627,4.51327686667527,0.544869866911418,NA,NA,NA,NA,-17.9184920880114,NA,3.89377490839545,-1.41007308570842,0.399828485666178
"N1301",-17.1747056988466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04211090946823,NA,NA,NA,NA,NA,-8.05270498741373,NA,NA,4.11181631405876,NA,-0.284100959893055,0.877939681472142,-3.82863871553579,NA,NA,NA,NA,NA,NA,4.96906858897978,NA,-6.24616188478893
"N1302",-10.3256811590107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.626532132321657,NA,NA,NA,NA,NA,-3.0789840780639,NA,NA,5.06753957071525,NA,4.51492439933968,-2.53372581479895,-3.92108875958193,NA,NA,NA,NA,NA,NA,0.509229792006091,NA,-5.63982972836666
"N1303",0.604853278785174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02903072105691,1.06573144894737,NA,NA,NA,NA,-10.0356829222374,NA,NA,32.093750628428,NA,2.07301590630132,-17.1088725313844,-9.32628035055264,NA,NA,NA,NA,1.39800086972841,NA,0.0741972156579704,-4.57908971595643,5.70864826508383
"N1304",-5.15827919536289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.312989294712138,NA,NA,NA,NA,NA,-1.50006641015609,NA,NA,3.50193733651521,NA,6.09384206724747,-7.06915240098972,-3.04095329214254,NA,NA,NA,NA,NA,NA,-0.008199141491336,1.62313049256186,-2.13926100917075
"N1305",-12.4859141970078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.757608754848141,NA,NA,NA,NA,NA,-3.32659417549891,NA,NA,0.627236270469782,NA,7.9359208543638,-4.00420476305368,0.198689895910625,NA,NA,NA,NA,NA,NA,-2.70820465741965,-5.44426377629401,0.576295528531098
"N1306",2.32781349466944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.14782130829509,1.28906622279556,NA,NA,NA,NA,-2.44686764880054,NA,NA,15.9888557268831,NA,-0.304984115149151,-10.1218313743636,-5.12377208574981,NA,NA,NA,NA,6.78511698943217,NA,-6.84663740008759,-0.199021154628948,3.4148084332072
"N1307",-10.4139622310255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.631888769568271,NA,NA,NA,NA,NA,-4.44383229673846,NA,NA,0.73286700004995,NA,3.67416283101642,-0.928749681482765,0.479016175607879,NA,NA,NA,NA,NA,NA,-3.476051678425,1.64918895797023,-2.81198474423077
"N1308",-9.90860809298103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601225358524412,NA,NA,NA,NA,NA,-8.29971861041843,NA,NA,0.720282788946231,NA,5.58322967120083,-6.00750484598244,0.466431964504172,NA,NA,NA,NA,NA,NA,-0.693507087655082,4.95582019909146,-1.60170010451477
"N1309",3.96317084424089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278730359495616,-0.0382567440931897,NA,NA,NA,NA,5.85634462105918,NA,NA,7.69768673001427,NA,6.38332553027854,-12.0250630667346,-1.37786676032229,NA,NA,NA,NA,21.6319851922591,NA,2.19452281332346,-0.173307926575066,-28.2370947855364
"N1310",2.72524535813109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165359917572093,NA,NA,NA,NA,NA,1.8674091190148,NA,NA,-1.34127798981769,NA,1.94940894138297,1.53918963169424,-2.11921546461106,NA,NA,NA,NA,NA,NA,-0.134634614662479,-0.949042682248713,0.529432319531759
"N1311",17.9498571072172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0891448297763,NA,NA,NA,NA,NA,-4.29878360784309,NA,NA,3.67304449081894,NA,5.04208037073148,1.48734115893492,-0.249412886082265,NA,NA,NA,NA,NA,NA,0.512299113046604,2.66771539745111,NA
"N1312",28.6419423493623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97027747462125,-2.3816499816893,0.149281797277301,NA,NA,NA,-4.32436528593534,NA,NA,13.6051091694015,NA,-5.97974744624557,5.13036603330182,1.21085622651391,NA,NA,NA,NA,NA,NA,1.36019518553987,2.81682926947597,0.277306618563067
"N1313",-0.559556539158096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0339522542129979,NA,NA,NA,NA,NA,-7.7463965403102,NA,NA,6.33977581245042,NA,1.07038078791308,2.75650807962957,0.146276284026886,NA,NA,NA,NA,NA,NA,0.733292733038646,-2.87624413642122,-0.698986934172338
"N1314",9.59806163553596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.582382307768667,NA,NA,NA,NA,NA,-5.04698438651586,NA,NA,3.62362591261459,NA,5.69144399299554,3.35957363201869,0.574646286298891,NA,NA,NA,NA,NA,NA,-1.45877051644589,-0.875614183095303,-1.14409468248586
"N1328",-4.18395890517311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.253870389181786,NA,NA,NA,NA,-5.83887796561555,NA,NA,8.18995017797164,NA,1.1144126835177,-6.52220458980794,-1.05067163134861,NA,NA,NA,NA,-4.88020764388667,NA,0.950650304198308,2.41957193786327,3.55818031418416
"N1329",-8.57034643019679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.520023554955672,NA,NA,NA,NA,-4.72811677242108,NA,NA,5.60115800375457,NA,-1.82671790664331,-5.23527418864149,-1.87777172584589,NA,NA,NA,NA,-2.53626199488833,NA,-0.228788206242919,4.23500996294565,2.37874180374292
"N1330",6.09663685660123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369926093100766,NA,NA,NA,NA,2.47476109434835,NA,NA,6.28577517556084,NA,1.14809896879866,-3.49364176900337,-2.42633900984349,NA,NA,NA,NA,-3.78950611077384,NA,2.92219787717102,-1.07012593629533,0.949328479885437
"N1331",-4.04688429501616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.245553102751349,NA,NA,NA,NA,2.21367845056072,NA,NA,-0.493568163189959,NA,7.22910781200224,-11.1538311476141,1.71680854566833,NA,NA,NA,NA,2.99617956431765,NA,-4.3856530854957,0.254314291664851,-0.368769411734038
"N1332",-8.57034643019679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.520023554955689,NA,NA,NA,NA,6.72288174575746,NA,NA,6.48200404361448,NA,0.111143381048453,-7.52547389227718,-3.63946380556566,NA,NA,NA,NA,4.68667553196275,NA,-3.57600315771049,-4.0449428117373,-3.43484205933234
"N1333",-7.1539087919079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.434078261841188,NA,NA,NA,NA,6.7220421474815,NA,NA,1.37225741415115,NA,-0.0658654251994927,-14.3969126014603,3.23029570706549,NA,NA,NA,NA,6.62369722137853,NA,-1.99131988423866,-4.04578241001327,-0.969312746000609
"N1334",-9.07295333410567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.550520271867326,NA,NA,NA,NA,1.80180759986402,NA,NA,1.03242227380508,NA,-0.758038981489521,-11.5657019983108,3.59513739860732,NA,NA,NA,NA,5.05067762522862,NA,-3.03583185647264,4.95135047215548,-5.53720887767416
"N1335",-4.59518273564395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.278822248473141,NA,NA,NA,NA,1.36157180486762,NA,NA,2.53004776650044,NA,0.73958651120584,-10.7727533375033,4.38808605941478,NA,NA,NA,NA,6.372133909952,NA,-2.06671398769321,3.27793022135525,-8.09147516833427
"N1336",-9.16433640754386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.556065129487545,NA,NA,NA,NA,0.602774577750011,NA,NA,1.77125053938283,NA,-0.547718339827703,-8.71284323706928,4.51013487215706,NA,NA,NA,NA,3.67547539514264,NA,0.169365320712796,1.10977933046183,-7.08858031573211
"N1337",-0.665710577810361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0403933708006154,NA,NA,NA,NA,0.245398572150185,NA,NA,7.05128918888629,NA,1.73744377415214,-6.42768112308944,-1.66082499651803,NA,NA,NA,NA,2.96576097359886,NA,-2.12587197257879,-3.65182687443744,1.53867328523892
"N1338",4.13190077768439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250711654264574,NA,NA,NA,NA,-0.842874864676457,NA,NA,9.83873832744316,NA,1.00150875326945,-8.22063139180398,3.76916226161851,NA,NA,NA,NA,4.52002565635188,NA,-3.21414540940543,0.016468303979304,-4.83467639074704
"N1339",25.6983061090511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55929805265277,NA,NA,NA,NA,6.77644629403662,NA,NA,3.54069205637001,NA,3.68809208876716,-7.64807855197002,4.34171510145249,NA,NA,NA,NA,-2.83503586255314,NA,-6.34114593698298,4.46474371919679,6.66036734334955
"N1340",16.3315410816566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.990950146573184,NA,NA,NA,NA,0.587661808782428,NA,NA,1.93230697838723,NA,3.66522988253218,-13.8368630372242,7.66606784668507,NA,NA,NA,NA,2.95568579428715,NA,-6.01166972727401,4.79421992890577,6.28516672117061
"N1342",29.3444860465877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78053758696678,NA,NA,NA,NA,0.4810680203186,NA,NA,9.40098913271843,NA,NA,-3.37330434736936,2.09822861108995,NA,NA,NA,NA,2.49675358987937,NA,1.6331816350292,1.51658039694635,0.188819861659552
"N1343",38.1264040966182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3133986890122,NA,NA,NA,NA,3.01269735208366,NA,NA,12.8134645043434,NA,15.0748950324043,-4.8935667989598,-0.655218296304325,NA,NA,NA,NA,-6.5987848045061,NA,-6.05300309558045,5.45756339248722,0.606418697760871
"N1322",-12.0333370755661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7301476988101,NA,NA,NA,-2.40767814591445,NA,NA,-9.90062230475814,NA,5.62160235392594,-0.335590615592267,-3.12729452121726,NA,NA,0.0288585745295641,NA,-2.03981953199929,NA,6.14986266561121,-5.75571555229481,5.84401468746531
"N1324",1.24447878392221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075511332774327,NA,NA,NA,-0.153962881612112,NA,NA,-4.58515798383185,NA,5.06871431632299,5.74531096949001,-2.65959953994554,NA,NA,-10.3327729359328,NA,5.57195658139496,NA,-3.84341829658219,NA,5.8014181592997
"N1352",-2.7747158483295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789326168305886,-0.957687810533784,NA,NA,-12.2835253867397,NA,NA,4.97796686654775,NA,1.38725900842182,3.41731280040181,10.6815782818284,NA,NA,-26.2603871606023,NA,0.573664080666826,NA,6.55256553458612,10.009342082392,-0.421392991246846
"N1354",-16.3771941035926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.993720238419031,NA,NA,NA,4.28093187299766,NA,NA,-1.4259920028154,NA,5.42127699543418,-3.34251927598931,-0.0107250683664096,NA,NA,-4.64358363602508,NA,-3.51587366408437,NA,4.67380853352617,-8.76264421269185,-0.734954538992987
"N1355",-14.0006138225759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.849516297955474,NA,NA,NA,-3.38404678031382,NA,NA,-6.79465886365891,NA,-0.967972884283986,-8.20089462739549,-8.18599523111521,NA,NA,-1.3372948364341,NA,33.4696547583699,NA,3.89776525761856,-12.8555822999421,-2.53158083377524
"N1356",-5.79060921542716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.351357230899726,NA,NA,NA,7.73614227178744,NA,NA,-10.9832150946774,NA,2.75298928097609,-7.03139000932204,0.382736273799457,NA,NA,-0.422935973079292,NA,6.06283484795333,NA,7.36358166815998,-11.4309319271499,2.72025585979681
"N1357",-15.5496768103462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.943508909375717,NA,NA,NA,-1.52502643963879,NA,NA,-3.4047639946719,NA,2.421921984703,3.35366439258866,-2.7549343243789,NA,NA,-5.0530010956599,NA,0.373706702588351,NA,9.32882616435483,-12.527436487579,2.13404280880506
"N1358",-7.13521549073614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640323648767431,-1.07326765576691,NA,NA,5.79304442750248,NA,NA,0.883013445169245,NA,-9.5864569883493,-10.5934396506368,5.88710413248106,NA,NA,-1.50414840398193,NA,-12.3294793228803,NA,20.9358979340621,-4.36671213366361,1.36947616434566
"N1359",-10.6734014291527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.647630781306435,NA,NA,NA,-2.63345793261009,NA,NA,0.84486536144869,NA,7.69213435969824,6.32756497511596,4.81158984308428,NA,NA,-4.92418381894762,NA,1.30644124736634,NA,-7.34349636645478,-11.594701942801,0.260174051677786
